url,title,price,location,area_m2,rooms,floor,market_type,year_built,finish,heating,rent,ownership,available_from,advertiser_type,extras,price_per_m2,elevator,building_material,window_type,building_type,energy_certificate,security_features
https://www.otodom.pl/pl/oferta/ostatnie-m4-ogrodek-128m2-koszutka-dab-ID4wCyH,⭐Ostatnie! M4 + Ogródek 128M2 ⭐ Koszutka/Dąb,826 842 zł,"ul. Widok, Dąb, Katowice, śląskie",72.53,4,parter/4,wtórny,brak informacji,do wykończenia,brak informacji,0,brak informacji,brak informacji,biuro nieruchomości,"ogródek, taras, garaż/miejsce parkingowe",11400,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/jedyny-apartament-z-dwoma-balkonami-bogucice-ID4wCyL,⭐Jedyny Apartament Z Dwoma Balkonami / Bogucice⭐,882 525 zł,"Bogucice, Katowice, śląskie",84.08,4,6/9,pierwotny,brak informacji,do zamieszkania,brak informacji,0,pełna własność,2026-03-31,biuro nieruchomości,"balkon, ogródek, taras, garaż/miejsce parkingowe, pom. użytkowe",10496,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ostatnie-m2-duzy-ogrodek-84m2-3-stawy-bez-pcc-ID4wCyK,Ostatnie M2 + Duży Ogródek (84M2) 3 Stawy /Bez Pcc,621 330 zł,"Śródmieście, Katowice, śląskie",44.7,1,parter/4,pierwotny,brak informacji,do wykończenia,brak informacji,0,brak informacji,2025-01-01,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, pom. użytkowe",13900,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ostatnie-m3-balkon-koszutka-bez-pcc-ID4wCyI,⭐Ostatnie! M3 / Balkon / Koszutka / Bez Pcc,"527 000,01 zł","Dąb, Katowice, śląskie",48.32,3,1/4,wtórny,brak informacji,do wykończenia,brak informacji,0,brak informacji,2025-06-30,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",10906,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-3pok-premium-od-zaraz-ID4u2Rb,---> Mieszkanie 3pok PREMIUM (od zaraz),549 000 zł,"Wiertnicza 10, Dąbrówka Mała, Katowice, śląskie",52.5,3,8/11,wtórny,1990,do zamieszkania,miejskie,680 zł,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe, piwnica",10457,tak,żelbet,plastikowe,brak informacji,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/klimatyczne-3-pokoje-o-doskonalej-lokalizacji-ID4uQDd,Klimatyczne 3 Pokoje - o doskonałej lokalizacji,425 000 zł,"Dąb, Katowice, śląskie",46.73,3,3/4,wtórny,1968,do zamieszkania,miejskie,brak informacji,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,piwnica,9095,nie,wielka płyta,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/trzy-niezalezne-pokoje-w-samym-centrum-miasta-ID4sXuW,Trzy niezależne pokoje w samym centrum miasta!,669 000 zł,"ul. Rybnicka, Śródmieście, Katowice, śląskie",62.0,3,9/10,wtórny,brak informacji,do zamieszkania,miejskie,1 100 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",10790,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-kamienicy-centrum-kat-garaz-ID4uVGP,Słoneczne mieszkanie w Kamienicy centrum Kat garaż,879 000 zł,"ul. Żwirki i Wigury, Śródmieście, Katowice, śląskie",103.0,4,1/3,wtórny,1945,do zamieszkania,gazowe,900 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia, pom. użytkowe",8534,nie,cegła,plastikowe,kamienica,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/piekny-apartament-z-widokiem-gotowa-inwestycja-ID4wbpJ,Piękny Apartament z Widokiem! Gotowa inwestycja!,365 000 zł,"Osiedle Tysiąclecia, Katowice, śląskie",38.1,1,> 10/19,wtórny,brak informacji,brak informacji,miejskie,611 zł,spółdzielcze wł. prawo do lokalu,2025-02-28,biuro nieruchomości,"balkon, pom. użytkowe",9580,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-ul-chrobrego-1000-lecie-ID4wCvI,Mieszkanie ul.Chrobrego 1000-lecie,289 000 zł,"pl. Bolesława Chrobrego, Osiedle Tysiąclecia, Katowice, śląskie",37.0,1,parter/15,wtórny,1970,do remontu,miejskie,500 zł,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia, pom. użytkowe",7811,nie,wielka płyta,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/promocja-mikato-mieszkanie-2-pok-a-1-6-37-ID4unC4,PR͏OM͏OC͏JA Mikato | mieszkanie 2-pok.| A 1/6/37,506 391 zł,"ul. ks. Piotra Skargi 1, Śródmieście, Katowice, śląskie",37.08,2,6/16,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-12,deweloper,"balkon, garaż/miejsce parkingowe",13657,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/os-paderewskiego-po-remoncie-sprzety-agd-ID4wm0r,⭐️ os. Paderewskiego | Po remoncie| Sprzęty AGD ⭐️,479 900 zł,"ul. gen. Józefa Sowińskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",44.0,2,1/8,wtórny,1970,do zamieszkania,miejskie,630 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",10907,tak,wielka płyta,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-1-a1-ID4lBxw,Panorama 3 Stawy | mieszkanie 2-pok. | 1.A1,641 784 zł,"ul. gen. Kazimierza Pułaskiego 23, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",53.04,2,1/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-30,deweloper,"balkon, garaż/miejsce parkingowe",12100,tak,brak informacji,plastikowe,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/po-remoncie-lobby-recepcja-sauna-silownia-ochrona-ID4rJcz,"Po Remoncie-lobby,recepcja,sauna,siłownia,ochrona",799 900 zł,"Dąb, Katowice, śląskie",95.5,3,5/10,wtórny,2011,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe",8376,tak,beton,aluminiowe,blok,A,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/wysoki-standard-glamour-recepcja-ochrona-sauna-ID4rJeM,"Wysoki Standard-Glamour-recepcja,ochrona,sauna",899 000 zł,"Dąb, Katowice, śląskie",96.5,3,3/10,wtórny,2011,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",9316,tak,beton,aluminiowe,blok,A,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/apartament-premium-lobby-recepcja-sauna-silownia-ID4rJ9F,"Apartament Premium-lobby,recepcja,sauna,siłownia",1 149 000 zł,"ul. Jesionowa, Wełnowiec-Józefowiec, Katowice, śląskie",116.0,4,7/10,wtórny,2011,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"garaż/miejsce parkingowe, piwnica",9905,tak,beton,aluminiowe,blok,A,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4ung2,1-pokojowe mieszkanie 33m2 + balkon,brak informacji,"ul. Nadgórników, Bogucice, Katowice, śląskie",33.74,1,5/16,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-18,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/osiedle-dworska-mieszkanie-b19-ID4k9eA,Osiedle Dworska | mieszkanie B19,690 620 zł,"ul. Dworska, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",49.33,2,2/3,pierwotny,brak informacji,do wykończenia,brak informacji,brak informacji,pełna własność,2025-03-31,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",14000,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/damrota-garden-apartament-2-pok-48-ID4osfN,Damrota Garden | apartament 2-pok. | 48,686 000 zł,"ul. Konstantego Damrota 26, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",51.24,2,6/10,pierwotny,2025,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,deweloper,balkon,13388,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-centrum-wylacznosc-ID4wCsg,Atrakcyjna kawalerka - Centrum ! Wyłączność,293 000 zł,"ul. Konstantego Damrota 4, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",26.64,1,4/4,wtórny,1946,do zamieszkania,miejskie,343 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,10998,nie,cegła,brak informacji,kamienica,W trakcie realizacji / Zwolnione,teren zamknięty
https://www.otodom.pl/pl/oferta/mozliwe-3-pokoje-katowice-centrum-balkon-c-o-ID4wCqY,"Możliwe 3 pokoje, Katowice Centrum, Balkon, C.O.",449 000 zł,"ul. 18 Sierpnia, Załęże, Katowice, śląskie",61.0,2,2/3,wtórny,1960,do zamieszkania,miejskie,961 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, pom. użytkowe",7361,nie,cegła,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-centrum-wylacznosc-ID4wCpF,Atrakcyjna kawalerka - Centrum ! Wyłączność,406 000 zł,"ul. Konstantego Damrota, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",31.0,1,1/5,wtórny,brak informacji,do zamieszkania,miejskie,399 zł,pełna własność,brak informacji,biuro nieruchomości,balkon,13097,nie,cegła,brak informacji,kamienica,W trakcie realizacji / Zwolnione,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/ustawna-kawalerka-do-wlasnej-aranzacji-ID4wBTl,Ustawna kawalerka do własnej aranżacji,249 000 zł,"ul. Piastów, Osiedle Tysiąclecia, Katowice, śląskie",28.0,1,4/14,wtórny,brak informacji,do remontu,miejskie,380 zł,pełna własność,brak informacji,prywatny,"balkon, piwnica",8893,tak,wielka płyta,plastikowe,blok,A,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-2-balkony-ID4ui8s,3-pokojowe mieszkanie 57m2 + 2 balkony,brak informacji,"ul. Strażacka, Wełnowiec-Józefowiec, Katowice, śląskie",57.23,3,1/4,pierwotny,2026,do wykończenia,ID: 66324900,brak informacji,pełna własność,2026-05-05,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/hpr/pl/oferta/ville-garden-mieszkanie-1-pok-b-09-ID4txMB,Ville Garden | mieszkanie 1-pok. | B.09,413 646 zł,"ul. Studencka, Ligota-Panewniki, Katowice, śląskie",29.13,1,1/4,pierwotny,2026,do wykończenia,inne,brak informacji,pełna własność,2026-06-30,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",14200,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/k-ce-rynek-do-wejscia-wyposazone-remont-2025-ID4wyqB,"K-ce RYNEK! Do wejścia, wyposażone - remont 2025!",599 000 zł,"rynek Rynek, Śródmieście, Katowice, śląskie",43.0,2,4/4,wtórny,brak informacji,do zamieszkania,miejskie,400 zł,pełna własność,2025-03-21,prywatny,brak informacji,13930,nie,brak informacji,plastikowe,kamienica,W trakcie realizacji / Zwolnione,monitoring / ochrona
https://www.otodom.pl/pl/oferta/damrota-garden-home-office-pow-517-47m2-ID4qTk7,Damrota Garden - Home&Office - Pow. 517.47m2,brak informacji,"ul. Konstantego Damrota 26, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",517.47,1,1/10,pierwotny,2025,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,deweloper,balkon,brak informacji,nie,brak informacji,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-2-b17-ID4lBxL,Panorama 3 Stawy | mieszkanie 2-pok. | 2.B17,611 556 zł,"ul. gen. Kazimierza Pułaskiego 23, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",49.72,2,2/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-30,deweloper,"balkon, garaż/miejsce parkingowe",12300,tak,brak informacji,plastikowe,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-z-widokiem-na-stawy-ID4w5HT,Komfortowe mieszkanie z widokiem na stawy,539 000 zł,"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",36.54,2,3/8,wtórny,2020,do zamieszkania,miejskie,400 zł,pełna własność,brak informacji,prywatny,"balkon, taras, garaż/miejsce parkingowe",14751,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/damrota-garden-penthouse-4-pok-76-ID4osYm,Damrota Garden | penthouse 4-pok. | 76,brak informacji,"ul. Konstantego Damrota 26, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",175.39,4,9/10,pierwotny,2025,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,deweloper,brak informacji,brak informacji,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-atrakcyjna-cena-ID4wtp2,"Mieszkanie z potencjałem, atrakcyjna cena !",309 000 zł,"ul. Miła, Giszowiec, Katowice, śląskie",48.35,2,4/11,wtórny,brak informacji,do remontu,miejskie,800 zł,pełna własność,2025-03-18,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",6391,tak,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/wyposazone-mieszkanie-gotowe-do-wejscia-jozefowiec-ID4tZQr,Wyposażone Mieszkanie Gotowe Do Wejścia Józefowiec,325 000 zł,"ul. Mieczysława Karłowicza, Wełnowiec-Józefowiec, Katowice, śląskie",38.69,2,1/3,wtórny,brak informacji,do zamieszkania,kotłownia,350 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",8400,nie,cegła,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-balkon-ochrona-serce-katowic-ID4tZhd,"3 Pokoje, Balkon, Ochrona - Serce Katowic !",524 900 zł,"Aleja Walentego Roździeńskiego, Zawodzie, Katowice, śląskie",61.56,3,1/24,wtórny,1972,do zamieszkania,miejskie,1 000 zł,pełna własność,2025-01-24,biuro nieruchomości,"balkon, pom. użytkowe",8527,tak,brak informacji,plastikowe,brak informacji,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-zielonej-okolicy-57m2-ID4wfR9,Komfortowe Mieszkanie W Zielonej Okolicy - 57M2,465 000 zł,"ul. Marcina Radockiego, Piotrowice-Ochojec, Katowice, śląskie",56.96,3,2/3,wtórny,1983,do zamieszkania,miejskie,500 zł,pełna własność,2025-03-03,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",8164,nie,wielka płyta,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/lux-unikalne-mieszkanie-gotowe-do-wejscia-ID4wmcG,Lux! Unikalne Mieszkanie Gotowe Do Wejścia!,279 900 zł,"ul. Pawła Chromika, Zawodzie, Katowice, śląskie",35.25,2,parter/2,wtórny,1910,do zamieszkania,elektryczne,460 zł,pełna własność,2025-03-14,biuro nieruchomości,piwnica,7940,nie,cegła,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-3-pok-na-giszowcu-ID4wlaU,Idealne Dla Rodziny 3 Pok. Na Giszowcu,345 000 zł,"ul. Mysłowicka, Giszowiec, Katowice, śląskie",47.8,3,2/10,wtórny,1980,do remontu,miejskie,975 zł,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica, pom. użytkowe",7218,tak,wielka płyta,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/wykonczone-w-2024-roku-z-duzym-tarasem-ID4uXyd,Wykończone w 2024 roku. Z dużym tarasem,1 190 000 zł,"ul. Barcelońska, Piotrowice-Ochojec, Katowice, śląskie",110.0,4,1/1,wtórny,2021,do zamieszkania,gazowe,0 zł,pełna własność,brak informacji,biuro nieruchomości,taras,10818,nie,inny,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-ID4ufWU,2-pokojowe mieszkanie 45m2 + balkon,723 166 zł,"ul. Złota, Dąb, Katowice, śląskie",45.77,2,4/4,pierwotny,2024,do wykończenia,brak informacji,brak informacji,pełna własność,2024-03-30,deweloper,"balkon, garaż/miejsce parkingowe",15800,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/do-wejscia-3-pok-klimatyzacja-piwnica-ID4wCdJ,Do Wejscia! 3 Pok Klimatyzacja + Piwnica,590 000 zł,"ul. Kamienna, Śródmieście, Katowice, śląskie",68.0,3,4/4,wtórny,brak informacji,do zamieszkania,gazowe,850 zł,brak informacji,brak informacji,biuro nieruchomości,piwnica,8676,tak,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/kawalerka-w-super-cenie-ze-swietnym-widokiem-ID4wCdk,Kawalerka w super cenie ze świetnym widokiem,220 000 zł,"ul. Morawa, Szopienice-Burowiec, Katowice, śląskie",29.2,1,7,wtórny,brak informacji,brak informacji,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,oddzielna kuchnia,7534,tak,wielka płyta,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/okam-inspire-3-stawy-2-pokoje-nowe-ID4wqfg,"Okam Inspire - 3 stawy, 2 pokoje, Nowe !!",650 000 zł,"ul. gen. Władysława Sikorskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",38.0,2,parter/2,wtórny,2022,do zamieszkania,miejskie,500 zł,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, pom. użytkowe",17105,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/medykow-32-mieszkanie-2-pok-65-ID4nj2w,Medyków 32 | mieszkanie 2-pok. | 65,535 524 zł,"ul. Medyków, Ligota-Panewniki, Katowice, śląskie",40.57,2,3/4,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,2026-11-15,deweloper,"balkon, garaż/miejsce parkingowe",13200,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-blisko-parku-slaskiego-ID4wCcr,Trzypokojowe mieszkanie blisko Parku Śląskiego,418 000 zł,"ul. Dębowa, Dąb, Katowice, śląskie",53.59,3,2/4,wtórny,1979,do zamieszkania,miejskie,"767,72 zł",pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",7800,nie,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/debowe-tarasy-penthouse-110m2-z-tarasem-130m2-ID4wCax,Dębowe Tarasy Penthouse 110m2 z tarasem 130m2,2 700 000 zł,"Dąb, Katowice, śląskie",110.0,3,> 10/11,wtórny,2014,do zamieszkania,brak informacji,brak informacji,brak informacji,brak informacji,biuro nieruchomości,taras,24545,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/przytulne-3-pokoje-w-cichej-i-zielonej-dzielnicy-ID4uKYO,Przytulne 3 pokoje w cichej i zielonej dzielnicy,589 000 zł,"ul. Grzyśki, Załęska Hałda-Brynów, Katowice, śląskie",61.0,3,2/4,wtórny,1980,do zamieszkania,brak informacji,1 100 zł,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",9656,nie,beton,brak informacji,blok,W trakcie realizacji / Zwolnione,monitoring / ochrona
